RouteID,StopID,ActualTime,ScheduledTime,Delay
357,88,2015-01-12 11:28:09,11:39:00,-651
357,6,2015-01-12 11:29:40,11:30:00,-20
357,33,2015-01-12 11:36:14,11:26:00,614
357,6,2015-01-12 11:38:54,11:30:00,534
357,88,2015-01-12 11:39:16,11:39:00,16
357,33,2015-01-12 11:47:30,11:48:00,-30
357,88,2015-01-12 11:48:34,11:39:00,574
357,6,2015-01-12 11:51:57,11:52:00,-3
357,33,2015-01-12 11:59:46,12:10:00,-614
357,88,2015-01-12 12:01:20,12:01:00,20
357,6,2015-01-12 12:04:16,12:14:00,-584
357,33,2015-01-12 12:11:30,12:10:00,90
357,88,2015-01-12 12:16:04,12:23:00,-416
357,33,2015-01-12 12:16:24,12:10:00,384
357,6,2015-01-12 12:17:08,12:14:00,188
357,6,2015-01-12 12:21:44,12:14:00,464
357,33,2015-01-12 12:26:20,12:25:00,80
357,88,2015-01-12 12:27:16,12:23:00,256
357,88,2015-01-12 12:29:42,12:23:00,402
357,6,2015-01-12 12:29:55,12:29:00,55
357,33,2015-01-12 12:38:24,12:47:00,-516
357,88,2015-01-12 12:39:56,12:38:00,116
357,6,2015-01-12 12:43:46,12:51:00,-434
357,33,2015-01-12 12:51:38,12:47:00,278
357,88,2015-01-12 12:53:34,13:00:00,-386
357,33,2015-01-12 12:55:48,12:47:00,528
357,6,2015-01-12 12:57:52,12:51:00,412
357,33,2015-01-12 12:59:24,12:47:00,744
357,6,2015-01-12 12:59:50,12:51:00,530
357,6,2015-01-12 13:03:04,12:51:00,724
357,33,2015-01-12 13:06:44,13:20:00,-796
357,88,2015-01-12 13:08:00,13:00:00,480
357,88,2015-01-12 13:10:36,13:00:00,636
357,88,2015-01-12 13:10:56,13:00:00,656
357,6,2015-01-12 13:12:14,13:24:00,-706
357,33,2015-01-12 13:14:50,13:20:00,-310
357,6,2015-01-12 13:19:16,13:24:00,-284
357,33,2015-01-12 13:22:22,13:20:00,142
357,88,2015-01-12 13:22:38,13:33:00,-622
357,6,2015-01-12 13:26:24,13:24:00,144
357,33,2015-01-12 13:27:01,13:20:00,421
357,88,2015-01-12 13:28:06,13:33:00,-294
357,6,2015-01-12 13:33:10,13:24:00,550
357,33,2015-01-12 13:35:48,13:47:00,-672
357,88,2015-01-12 13:37:01,13:33:00,241
357,6,2015-01-12 13:40:36,13:51:00,-624
357,88,2015-01-12 13:41:12,13:33:00,492
357,33,2015-01-12 13:47:47,13:47:00,47
357,88,2015-01-12 13:47:48,13:33:00,888
357,6,2015-01-12 13:51:57,13:51:00,57
357,33,2015-01-12 13:56:56,14:03:00,-364
357,6,2015-01-12 14:00:32,14:07:00,-388
357,88,2015-01-12 14:01:05,14:16:00,-895
357,33,2015-01-12 14:04:16,14:03:00,76
357,6,2015-01-12 14:09:00,14:07:00,120
357,88,2015-01-12 14:09:46,14:16:00,-374
357,33,2015-01-12 14:10:30,14:03:00,450
357,33,2015-01-12 14:14:48,14:03:00,708
357,6,2015-01-12 14:17:21,14:07:00,621
357,88,2015-01-12 14:19:28,14:16:00,208
357,6,2015-01-12 14:20:09,14:07:00,789
357,33,2015-01-12 14:23:58,14:23:00,58
357,88,2015-01-12 14:29:53,14:16:00,833
357,88,2015-01-12 14:30:03,14:16:00,843
357,33,2015-01-12 14:30:44,14:41:00,-616
357,6,2015-01-12 14:31:25,14:45:00,-815
357,6,2015-01-12 14:36:02,14:45:00,-538
357,88,2015-01-12 14:40:28,14:54:00,-812
357,33,2015-01-12 14:41:18,14:41:00,18
357,88,2015-01-12 14:43:26,14:54:00,-634
357,6,2015-01-12 14:45:26,14:45:00,26
357,33,2015-01-12 14:49:22,14:41:00,502
357,6,2015-01-12 14:53:03,14:45:00,483
357,88,2015-01-12 14:55:04,14:54:00,64
357,33,2015-01-12 14:59:18,15:11:00,-702
357,6,2015-01-12 15:02:35,15:15:00,-745
357,88,2015-01-12 15:02:35,14:54:00,515
357,33,2015-01-12 15:10:27,15:11:00,-33
357,88,2015-01-12 15:11:39,15:24:00,-741
357,6,2015-01-12 15:14:13,15:15:00,-47
357,33,2015-01-12 15:20:04,15:28:00,-476
357,88,2015-01-12 15:23:52,15:24:00,-8
357,6,2015-01-12 15:25:12,15:32:00,-408
357,33,2015-01-12 15:29:06,15:28:00,66
357,6,2015-01-12 15:33:38,15:32:00,98
357,33,2015-01-12 15:34:22,15:28:00,382
357,88,2015-01-12 15:37:58,15:41:00,-182
357,6,2015-01-12 15:39:33,15:32:00,453
357,33,2015-01-12 15:42:07,15:28:00,847
357,88,2015-01-12 15:45:10,15:41:00,250
357,6,2015-01-12 15:46:11,15:32:00,851
357,88,2015-01-12 15:48:45,15:41:00,465
357,33,2015-01-12 15:50:49,15:50:00,49
357,6,2015-01-12 15:55:47,15:54:00,107
357,88,2015-01-12 15:56:39,16:03:00,-381
357,33,2015-01-12 16:00:48,16:11:00,-612
357,6,2015-01-12 16:04:46,16:15:00,-614
357,88,2015-01-12 16:05:53,16:03:00,173
357,33,2015-01-12 16:10:20,16:11:00,-40
357,6,2015-01-12 16:13:04,16:15:00,-116
357,88,2015-01-12 16:14:46,16:24:00,-554
357,33,2015-01-12 16:21:21,16:11:00,621
357,88,2015-01-12 16:22:34,16:24:00,-86
357,6,2015-01-12 16:25:24,16:15:00,624
357,33,2015-01-12 16:30:27,16:39:00,-513
357,6,2015-01-12 16:34:51,16:43:00,-489
357,88,2015-01-12 16:35:43,16:24:00,703
357,33,2015-01-12 16:39:39,16:52:00,-741
357,88,2015-01-12 16:42:58,16:52:00,-542
357,6,2015-01-12 16:43:11,16:56:00,-769
357,33,2015-01-12 16:44:44,16:52:00,-436
357,6,2015-01-12 16:49:06,16:56:00,-414
357,33,2015-01-12 16:50:46,16:52:00,-74
357,88,2015-01-12 16:51:39,17:05:00,-801
357,6,2015-01-12 16:55:44,16:56:00,-16
357,88,2015-01-12 16:57:32,17:05:00,-448
357,33,2015-01-12 17:00:41,16:52:00,521
357,88,2015-01-12 17:04:04,17:05:00,-56
357,6,2015-01-12 17:05:13,16:56:00,553
357,33,2015-01-12 17:10:22,17:20:00,-578
357,88,2015-01-12 17:17:15,17:05:00,735
357,6,2015-01-12 17:18:01,17:24:00,-359
357,33,2015-01-12 17:21:29,17:20:00,89
357,6,2015-01-12 17:28:53,17:41:00,-727
357,33,2015-01-12 17:29:22,17:37:00,-458
357,88,2015-01-12 17:30:01,17:33:00,-179
357,6,2015-01-12 17:33:40,17:41:00,-440
357,33,2015-01-12 17:37:25,17:37:00,25
357,88,2015-01-12 17:41:17,17:50:00,-523
357,88,2015-01-12 17:43:40,17:50:00,-380
357,6,2015-01-12 17:44:42,17:41:00,222
357,33,2015-01-12 17:47:21,17:37:00,621
357,6,2015-01-12 17:54:01,17:41:00,781
357,88,2015-01-12 17:54:43,17:50:00,283
357,33,2015-01-12 17:56:27,18:06:00,-573
357,6,2015-01-12 18:00:23,18:10:00,-577
357,88,2015-01-12 18:03:57,17:50:00,837
357,33,2015-01-12 18:07:23,18:15:00,-457
357,88,2015-01-12 18:08:21,18:19:00,-639
357,6,2015-01-12 18:11:33,18:19:00,-447
357,33,2015-01-12 18:15:25,18:15:00,25
357,6,2015-01-12 18:18:10,18:19:00,-50
357,88,2015-01-12 18:22:03,18:28:00,-357
357,33,2015-01-12 18:23:25,18:15:00,505
357,6,2015-01-12 18:26:05,18:19:00,425
357,88,2015-01-12 18:27:56,18:28:00,-4
357,33,2015-01-12 18:31:15,18:42:00,-645
357,6,2015-01-12 18:33:41,18:19:00,881
357,88,2015-01-12 18:35:51,18:28:00,471
357,88,2015-01-12 18:42:01,18:28:00,841
357,33,2015-01-12 18:43:27,18:57:00,-813
357,6,2015-01-12 18:47:55,19:01:00,-785
357,33,2015-01-12 18:57:25,18:57:00,25
357,88,2015-01-12 18:58:34,19:10:00,-686
357,6,2015-01-12 19:00:47,19:01:00,-13
357,88,2015-01-12 19:10:18,19:10:00,18
357,33,2015-01-12 19:13:23,19:27:00,-817
357,6,2015-01-12 19:17:29,19:31:00,-811
357,33,2015-01-12 19:27:01,19:27:00,1
357,88,2015-01-12 19:27:41,19:40:00,-739
357,6,2015-01-12 19:29:55,19:31:00,-65
357,88,2015-01-12 19:39:25,19:40:00,-35
357,33,2015-01-12 19:43:25,19:57:00,-815
357,6,2015-01-12 19:47:19,20:01:00,-821
357,33,2015-01-12 19:56:51,19:57:00,-9
357,88,2015-01-12 19:58:25,20:10:00,-695
357,6,2015-01-12 19:59:57,20:01:00,-63
357,88,2015-01-12 20:08:51,20:10:00,-69
357,33,2015-01-12 20:13:43,20:12:00,103
357,6,2015-01-12 20:17:13,20:16:00,73
357,88,2015-01-12 20:28:21,20:25:00,201
357,33,2015-01-12 20:46:21,20:46:00,21
357,6,2015-01-12 20:49:51,20:50:00,-9
357,88,2015-01-12 20:59:03,20:59:00,3
357,33,2015-01-12 21:20:49,21:21:00,-11
357,6,2015-01-12 21:24:37,21:25:00,-23
357,88,2015-01-12 21:33:07,21:34:00,-53
357,33,2015-01-12 21:54:37,21:56:00,-83
357,6,2015-01-12 21:57:33,22:00:00,-147
357,88,2015-01-12 22:06:22,22:09:00,-158
357,33,2015-01-12 22:30:53,22:31:00,-7
357,6,2015-01-12 22:33:57,22:35:00,-63
357,88,2015-01-12 22:42:37,22:44:00,-83
357,33,2015-01-12 23:01:21,23:01:00,21
357,6,2015-01-12 23:04:45,23:05:00,-15
357,88,2015-01-12 23:12:53,23:14:00,-67
357,33,2015-01-12 23:29:51,23:31:00,-69
357,6,2015-01-12 23:32:15,23:35:00,-165
357,88,2015-01-12 23:40:40,23:44:00,-200
357,6,2015-01-13 00:03:22,00:05:00,-98
357,88,2015-01-13 00:10:34,00:14:00,-206
357,33,2015-01-13 07:39:25,07:36:00,205
357,6,2015-01-13 07:44:37,07:40:00,277
357,33,2015-01-13 07:48:23,07:36:00,743
357,6,2015-01-13 07:51:47,07:40:00,707
357,88,2015-01-13 07:55:27,07:49:00,387
357,88,2015-01-13 08:00:49,07:49:00,709
357,33,2015-01-13 08:06:23,08:01:00,323
357,6,2015-01-13 08:10:11,08:05:00,311
357,33,2015-01-13 08:18:21,08:17:00,81
357,88,2015-01-13 08:19:39,08:14:00,339
357,6,2015-01-13 08:21:41,08:21:00,41
357,88,2015-01-13 08:29:13,08:30:00,-47
357,33,2015-01-13 08:34:45,08:34:00,45
357,6,2015-01-13 08:38:37,08:38:00,37
357,88,2015-01-13 08:48:16,08:47:00,76
357,33,2015-01-13 08:50:15,09:03:00,-765
357,6,2015-01-13 08:54:12,09:07:00,-768
357,33,2015-01-13 09:03:37,09:03:00,37
357,88,2015-01-13 09:03:55,09:16:00,-725
357,6,2015-01-13 09:08:20,09:07:00,80
357,33,2015-01-13 09:17:45,09:03:00,885
357,88,2015-01-13 09:19:02,09:16:00,182
357,6,2015-01-13 09:22:29,09:22:00,29
357,88,2015-01-13 09:33:11,09:31:00,131
357,33,2015-01-13 09:41:08,09:40:00,68
357,6,2015-01-13 09:45:10,09:44:00,70
357,33,2015-01-13 09:50:03,09:40:00,603
357,6,2015-01-13 09:52:39,09:44:00,519
357,88,2015-01-13 09:54:38,09:53:00,98
357,33,2015-01-13 09:59:01,10:10:00,-659
357,88,2015-01-13 10:01:31,09:53:00,511
357,6,2015-01-13 10:02:11,10:14:00,-709
357,33,2015-01-13 10:05:46,10:10:00,-254
357,6,2015-01-13 10:09:23,10:14:00,-277
357,33,2015-01-13 10:10:24,10:10:00,24
357,88,2015-01-13 10:11:44,10:23:00,-676
357,6,2015-01-13 10:13:44,10:14:00,-16
357,88,2015-01-13 10:17:33,10:23:00,-327
357,33,2015-01-13 10:19:15,10:10:00,555
357,88,2015-01-13 10:22:53,10:23:00,-7
357,6,2015-01-13 10:23:21,10:14:00,561
357,88,2015-01-13 10:31:09,10:23:00,489
357,33,2015-01-13 10:32:47,10:32:00,47
357,6,2015-01-13 10:35:55,10:36:00,-5
357,33,2015-01-13 10:42:07,10:51:00,-533
357,88,2015-01-13 10:44:19,10:45:00,-41
357,6,2015-01-13 10:45:55,10:55:00,-545
357,33,2015-01-13 10:53:10,10:51:00,130
357,88,2015-01-13 10:58:12,11:04:00,-348
357,33,2015-01-13 11:01:34,10:51:00,634
357,6,2015-01-13 11:02:16,10:55:00,436
357,33,2015-01-13 11:08:15,11:08:00,15
357,6,2015-01-13 11:08:57,10:55:00,837
357,33,2015-01-13 11:12:39,11:26:00,-801
357,6,2015-01-13 11:13:31,11:12:00,91
357,88,2015-01-13 11:15:10,11:04:00,670
357,6,2015-01-13 11:17:59,11:30:00,-721
357,88,2015-01-13 11:18:15,11:04:00,855
357,88,2015-01-13 11:23:11,11:21:00,131
357,88,2015-01-13 11:25:59,11:39:00,-781
357,33,2015-01-13 11:27:28,11:26:00,88
357,6,2015-01-13 11:30:42,11:30:00,42
357,33,2015-01-13 11:36:29,11:26:00,629
357,6,2015-01-13 11:38:59,11:30:00,539
357,88,2015-01-13 11:39:14,11:39:00,14
357,88,2015-01-13 11:46:33,11:39:00,453
357,33,2015-01-13 11:48:20,11:48:00,20
357,6,2015-01-13 11:51:39,11:52:00,-21
357,33,2015-01-13 11:57:21,12:10:00,-759
357,6,2015-01-13 12:00:57,12:14:00,-783
357,88,2015-01-13 12:01:15,12:01:00,15
357,88,2015-01-13 12:09:24,12:23:00,-816
357,33,2015-01-13 12:10:22,12:10:00,22
357,6,2015-01-13 12:15:14,12:14:00,74
357,33,2015-01-13 12:15:43,12:10:00,343
357,6,2015-01-13 12:19:55,12:14:00,355
357,33,2015-01-13 12:25:42,12:25:00,42
357,88,2015-01-13 12:26:34,12:23:00,214
357,88,2015-01-13 12:28:31,12:23:00,331
357,6,2015-01-13 12:29:40,12:29:00,40
357,33,2015-01-13 12:36:29,12:47:00,-631
357,6,2015-01-13 12:42:15,12:51:00,-525
357,88,2015-01-13 12:43:53,12:38:00,353
357,33,2015-01-13 12:50:32,12:47:00,212
357,88,2015-01-13 12:53:28,13:00:00,-392
357,33,2015-01-13 12:53:40,12:47:00,400
357,6,2015-01-13 12:58:14,12:51:00,434
357,6,2015-01-13 12:59:42,12:51:00,522
357,33,2015-01-13 13:00:27,12:47:00,807
357,6,2015-01-13 13:04:29,12:51:00,809
357,33,2015-01-13 13:06:38,13:20:00,-802
357,88,2015-01-13 13:08:09,13:00:00,489
357,88,2015-01-13 13:08:56,13:00:00,536
357,6,2015-01-13 13:10:36,13:24:00,-804
357,33,2015-01-13 13:12:07,13:20:00,-473
357,88,2015-01-13 13:12:35,13:00:00,755
357,6,2015-01-13 13:16:07,13:24:00,-473
357,88,2015-01-13 13:20:21,13:33:00,-759
357,33,2015-01-13 13:21:08,13:20:00,68
357,6,2015-01-13 13:23:48,13:24:00,-12
357,88,2015-01-13 13:23:49,13:33:00,-551
357,33,2015-01-13 13:25:21,13:20:00,321
357,6,2015-01-13 13:27:58,13:24:00,238
357,88,2015-01-13 13:33:24,13:33:00,24
357,88,2015-01-13 13:35:30,13:33:00,150
357,33,2015-01-13 13:36:01,13:47:00,-659
357,6,2015-01-13 13:39:13,13:51:00,-707
357,33,2015-01-13 13:47:10,13:47:00,10
357,88,2015-01-13 13:48:09,14:00:00,-711
357,6,2015-01-13 13:50:24,13:51:00,-36
357,33,2015-01-13 13:55:23,14:03:00,-457
357,88,2015-01-13 13:58:48,14:00:00,-72
357,6,2015-01-13 13:59:09,14:07:00,-471
357,33,2015-01-13 14:04:28,14:03:00,88
357,6,2015-01-13 14:09:02,14:07:00,122
357,33,2015-01-13 14:09:38,14:03:00,398
357,88,2015-01-13 14:09:59,14:16:00,-361
357,6,2015-01-13 14:14:18,14:07:00,438
357,33,2015-01-13 14:16:29,14:03:00,809
357,88,2015-01-13 14:18:32,14:16:00,152
357,33,2015-01-13 14:23:06,14:23:00,6
357,6,2015-01-13 14:24:26,14:27:00,-154
357,88,2015-01-13 14:26:40,14:16:00,640
357,33,2015-01-13 14:28:43,14:41:00,-737
357,6,2015-01-13 14:31:34,14:45:00,-806
357,88,2015-01-13 14:34:54,14:36:00,-66
357,6,2015-01-13 14:37:07,14:45:00,-473
357,33,2015-01-13 14:40:22,14:41:00,-38
357,88,2015-01-13 14:40:42,14:54:00,-798
357,6,2015-01-13 14:44:18,14:45:00,-42
357,88,2015-01-13 14:46:13,14:54:00,-467
357,33,2015-01-13 14:49:28,14:41:00,508
357,88,2015-01-13 14:53:46,14:54:00,-14
357,6,2015-01-13 14:53:56,14:45:00,536
357,33,2015-01-13 15:00:06,15:11:00,-654
357,6,2015-01-13 15:02:58,15:15:00,-722
357,88,2015-01-13 15:03:12,14:54:00,552
357,33,2015-01-13 15:11:04,15:11:00,4
357,88,2015-01-13 15:11:34,15:24:00,-746
357,6,2015-01-13 15:14:00,15:15:00,-60
357,33,2015-01-13 15:19:19,15:28:00,-521
357,6,2015-01-13 15:22:10,15:32:00,-590
357,88,2015-01-13 15:23:24,15:24:00,-36
357,33,2015-01-13 15:27:00,15:28:00,-60
357,88,2015-01-13 15:30:34,15:41:00,-626
357,6,2015-01-13 15:30:40,15:32:00,-80
357,33,2015-01-13 15:33:32,15:28:00,332
357,6,2015-01-13 15:36:46,15:32:00,286
357,33,2015-01-13 15:42:00,15:28:00,840
357,88,2015-01-13 15:43:32,15:41:00,152
357,88,2015-01-13 15:46:46,15:41:00,346
357,6,2015-01-13 15:47:44,15:54:00,-376
357,33,2015-01-13 15:50:50,15:50:00,50
357,33,2015-01-13 15:57:40,16:11:00,-800
357,88,2015-01-13 16:00:18,16:03:00,-162
357,6,2015-01-13 16:00:20,16:15:00,-880
357,6,2015-01-13 16:06:54,16:15:00,-486
357,33,2015-01-13 16:08:37,16:11:00,-143
357,88,2015-01-13 16:10:12,16:24:00,-828
357,88,2015-01-13 16:15:54,16:24:00,-486
357,6,2015-01-13 16:16:02,16:15:00,62
357,33,2015-01-13 16:19:22,16:11:00,502
357,6,2015-01-13 16:25:26,16:15:00,626
357,88,2015-01-13 16:26:06,16:24:00,126
357,33,2015-01-13 16:30:19,16:39:00,-521
357,88,2015-01-13 16:33:29,16:24:00,569
357,6,2015-01-13 16:33:40,16:43:00,-560
357,33,2015-01-13 16:38:32,16:52:00,-808
357,88,2015-01-13 16:41:18,16:52:00,-642
357,6,2015-01-13 16:42:40,16:56:00,-800
357,33,2015-01-13 16:43:40,16:52:00,-500
357,6,2015-01-13 16:47:42,16:56:00,-498
357,33,2015-01-13 16:49:48,16:52:00,-132
357,6,2015-01-13 16:52:38,16:56:00,-202
357,88,2015-01-13 16:53:26,17:05:00,-694
357,88,2015-01-13 16:55:24,17:05:00,-576
357,33,2015-01-13 16:58:34,16:52:00,394
357,6,2015-01-13 17:01:54,16:56:00,354
357,88,2015-01-13 17:02:24,17:05:00,-156
357,33,2015-01-13 17:10:20,17:20:00,-580
357,88,2015-01-13 17:12:41,17:05:00,461
357,6,2015-01-13 17:18:04,17:24:00,-356
357,33,2015-01-13 17:22:26,17:37:00,-874
357,33,2015-01-13 17:27:22,17:37:00,-578
357,33,2015-01-13 17:28:27,17:37:00,-513
357,6,2015-01-13 17:29:14,17:41:00,-706
357,88,2015-01-13 17:32:16,17:33:00,-44
357,6,2015-01-13 17:36:46,17:41:00,-254
357,6,2015-01-13 17:36:56,17:41:00,-244
357,88,2015-01-13 17:40:52,17:50:00,-548
357,33,2015-01-13 17:46:18,17:37:00,558
357,88,2015-01-13 17:47:56,17:50:00,-124
357,88,2015-01-13 17:48:17,17:50:00,-103
357,6,2015-01-13 17:52:36,17:41:00,696
357,33,2015-01-13 17:55:24,18:06:00,-636
357,6,2015-01-13 17:59:00,18:10:00,-660
357,88,2015-01-13 18:01:52,17:50:00,712
357,33,2015-01-13 18:05:28,18:15:00,-572
357,88,2015-01-13 18:09:10,18:19:00,-590
357,6,2015-01-13 18:09:54,18:19:00,-546
357,33,2015-01-13 18:12:22,18:15:00,-158
357,6,2015-01-13 18:15:56,18:19:00,-184
357,33,2015-01-13 18:21:32,18:15:00,392
357,88,2015-01-13 18:21:52,18:28:00,-368
357,6,2015-01-13 18:24:12,18:19:00,312
357,88,2015-01-13 18:27:26,18:28:00,-34
357,33,2015-01-13 18:31:24,18:42:00,-636
357,88,2015-01-13 18:33:32,18:28:00,332
357,6,2015-01-13 18:35:04,18:46:00,-656
357,33,2015-01-13 18:42:44,18:57:00,-856
357,88,2015-01-13 18:43:30,18:55:00,-690
357,6,2015-01-13 18:46:14,19:01:00,-886
357,33,2015-01-13 18:56:04,18:57:00,-56
357,33,2015-01-13 18:56:08,18:57:00,-52
357,88,2015-01-13 18:57:06,19:10:00,-774
357,6,2015-01-13 19:00:39,19:01:00,-21
357,6,2015-01-13 19:00:42,19:01:00,-18
357,88,2015-01-13 19:10:21,19:10:00,21
357,33,2015-01-13 19:12:34,19:27:00,-866
357,6,2015-01-13 19:16:04,19:31:00,-896
357,33,2015-01-13 19:24:46,19:27:00,-134
357,88,2015-01-13 19:25:22,19:40:00,-878
357,6,2015-01-13 19:28:34,19:31:00,-146
357,88,2015-01-13 19:37:49,19:40:00,-131
357,33,2015-01-13 19:40:24,19:27:00,804
357,6,2015-01-13 19:43:32,19:31:00,752
357,88,2015-01-13 19:53:00,19:40:00,780
357,33,2015-01-13 19:54:37,19:57:00,-143
357,6,2015-01-13 19:57:29,20:01:00,-211
357,88,2015-01-13 20:06:17,20:10:00,-223
357,33,2015-01-13 20:12:38,20:12:00,38
357,6,2015-01-13 20:16:12,20:16:00,12
357,88,2015-01-13 20:26:36,20:25:00,96
357,33,2015-01-13 20:44:50,20:46:00,-70
357,6,2015-01-13 20:48:27,20:50:00,-93
357,88,2015-01-13 20:58:04,20:59:00,-56
357,33,2015-01-13 21:23:13,21:21:00,133
357,6,2015-01-13 21:27:15,21:25:00,135
357,88,2015-01-13 21:36:32,21:34:00,152
357,33,2015-01-13 21:55:21,21:56:00,-39
357,6,2015-01-13 21:58:45,22:00:00,-75
357,88,2015-01-13 22:07:51,22:09:00,-69
357,33,2015-01-13 22:29:39,22:31:00,-81
357,6,2015-01-13 22:32:27,22:35:00,-153
357,88,2015-01-13 22:41:43,22:44:00,-137
357,33,2015-01-13 23:01:19,23:01:00,19
357,6,2015-01-13 23:03:35,23:05:00,-85
357,88,2015-01-13 23:11:21,23:14:00,-159
357,33,2015-01-13 23:29:53,23:31:00,-67
357,6,2015-01-13 23:32:31,23:35:00,-149
357,88,2015-01-13 23:41:24,23:44:00,-156
357,33,2015-01-14 00:00:29,00:01:00,-31
357,6,2015-01-14 00:03:35,00:05:00,-85
357,88,2015-01-14 00:11:18,00:14:00,-162
357,33,2015-01-14 07:37:34,07:36:00,94
357,6,2015-01-14 07:42:20,07:40:00,140
357,33,2015-01-14 07:49:27,08:01:00,-693
357,88,2015-01-14 07:52:56,07:49:00,236
357,6,2015-01-14 07:53:15,08:05:00,-705
357,88,2015-01-14 08:00:45,07:49:00,705
357,33,2015-01-14 08:04:32,08:01:00,212
357,6,2015-01-14 08:08:53,08:05:00,233
357,33,2015-01-14 08:18:51,08:17:00,111
357,88,2015-01-14 08:19:16,08:14:00,316
357,6,2015-01-14 08:21:45,08:21:00,45
357,88,2015-01-14 08:31:09,08:30:00,69
357,33,2015-01-14 08:36:54,08:34:00,174
357,6,2015-01-14 08:40:14,08:38:00,134
357,33,2015-01-14 08:49:55,09:03:00,-785
357,88,2015-01-14 08:50:04,08:47:00,184
357,33,2015-01-14 08:55:27,09:03:00,-453
357,6,2015-01-14 08:56:15,09:07:00,-645
357,6,2015-01-14 08:58:42,09:07:00,-498
357,33,2015-01-14 09:04:34,09:03:00,94
357,6,2015-01-14 09:08:40,09:07:00,100
357,88,2015-01-14 09:09:46,09:16:00,-374
357,88,2015-01-14 09:09:54,09:16:00,-366
357,88,2015-01-14 09:19:58,09:16:00,238
357,33,2015-01-14 09:21:41,09:18:00,221
357,6,2015-01-14 09:26:42,09:22:00,282
357,33,2015-01-14 09:29:10,09:40:00,-650
357,6,2015-01-14 09:32:15,09:44:00,-705
357,88,2015-01-14 09:36:12,09:31:00,312
357,33,2015-01-14 09:39:50,09:40:00,-10
357,88,2015-01-14 09:40:06,09:53:00,-774
357,6,2015-01-14 09:43:36,09:44:00,-24
357,33,2015-01-14 09:52:41,09:40:00,761
357,88,2015-01-14 09:54:15,09:53:00,75
357,6,2015-01-14 09:56:37,09:44:00,757
