RouteID,StopID,ActualTime,ScheduledTime,Delay
331,6,2014-08-21 07:52:29,07:42:00,629
331,12,2014-08-21 07:56:35,07:52:00,275
331,67,2014-08-21 08:02:09,08:03:00,-51
331,1,2014-08-21 08:20:37,08:10:00,637
331,6,2014-08-21 08:23:37,08:12:00,697
331,12,2014-08-21 08:28:13,08:22:00,373
331,67,2014-08-21 08:33:43,08:33:00,43
331,1,2014-08-21 08:47:39,08:40:00,459
331,6,2014-08-21 08:50:40,08:42:00,520
331,12,2014-08-21 08:55:06,08:52:00,186
331,1,2014-08-21 08:55:23,09:10:00,-877
331,6,2014-08-21 08:59:05,09:12:00,-775
331,67,2014-08-21 09:01:10,09:03:00,-110
331,12,2014-08-21 09:04:17,08:52:00,737
331,67,2014-08-21 09:09:41,09:03:00,401
331,1,2014-08-21 09:22:18,09:10:00,738
331,6,2014-08-21 09:26:00,09:12:00,840
331,1,2014-08-21 09:29:41,09:40:00,-619
331,12,2014-08-21 09:30:40,09:22:00,520
331,6,2014-08-21 09:31:43,09:42:00,-617
331,12,2014-08-21 09:35:21,09:22:00,801
331,67,2014-08-21 09:37:54,09:33:00,294
331,67,2014-08-21 09:41:49,09:33:00,529
331,67,2014-08-21 09:53:30,10:08:00,-870
331,1,2014-08-21 09:54:46,09:40:00,886
331,6,2014-08-21 09:58:36,09:59:00,-24
331,12,2014-08-21 10:03:30,09:52:00,690
331,1,2014-08-21 10:05:40,10:15:00,-560
331,67,2014-08-21 10:09:36,10:08:00,96
331,6,2014-08-21 10:09:54,10:17:00,-426
331,12,2014-08-21 10:13:32,10:27:00,-808
331,1,2014-08-21 10:20:55,10:15:00,355
331,67,2014-08-21 10:20:56,10:08:00,776
331,6,2014-08-21 10:24:21,10:17:00,441
331,12,2014-08-21 10:28:25,10:27:00,85
331,67,2014-08-21 10:34:21,10:38:00,-219
331,1,2014-08-21 10:36:38,10:45:00,-502
331,6,2014-08-21 10:39:50,10:47:00,-430
331,12,2014-08-21 10:44:42,10:57:00,-738
331,6,2014-08-21 10:49:42,10:47:00,162
331,67,2014-08-21 10:52:22,10:38:00,862
331,12,2014-08-21 10:54:10,10:57:00,-170
331,1,2014-08-21 11:00:49,11:15:00,-851
331,67,2014-08-21 11:01:48,11:08:00,-372
331,6,2014-08-21 11:04:31,11:17:00,-749
331,12,2014-08-21 11:08:17,10:57:00,677
331,67,2014-08-21 11:14:35,11:08:00,395
331,1,2014-08-21 11:17:42,11:15:00,162
331,6,2014-08-21 11:22:07,11:17:00,307
331,1,2014-08-21 11:26:02,11:15:00,662
331,12,2014-08-21 11:26:56,11:27:00,-4
331,6,2014-08-21 11:29:48,11:17:00,768
331,67,2014-08-21 11:33:40,11:38:00,-260
331,12,2014-08-21 11:35:42,11:27:00,522
331,1,2014-08-21 11:41:15,11:45:00,-225
331,67,2014-08-21 11:43:22,11:38:00,322
331,6,2014-08-21 11:45:43,11:47:00,-77
331,12,2014-08-21 11:49:45,11:57:00,-435
331,1,2014-08-21 11:55:58,11:45:00,658
331,67,2014-08-21 11:56:21,12:00:00,-219
331,6,2014-08-21 11:59:52,11:47:00,772
331,12,2014-08-21 12:05:16,11:57:00,496
331,1,2014-08-21 12:07:52,12:20:00,-728
331,6,2014-08-21 12:12:52,12:22:00,-548
331,67,2014-08-21 12:14:56,12:13:00,116
331,12,2014-08-21 12:18:24,12:32:00,-816
331,1,2014-08-21 12:21:21,12:20:00,81
331,6,2014-08-21 12:25:17,12:22:00,197
331,67,2014-08-21 12:26:52,12:13:00,832
331,12,2014-08-21 12:30:00,12:32:00,-120
331,1,2014-08-21 12:36:22,12:50:00,-818
331,67,2014-08-21 12:37:37,12:43:00,-323
331,6,2014-08-21 12:41:04,12:52:00,-656
331,1,2014-08-21 12:45:20,12:50:00,-280
331,12,2014-08-21 12:46:38,12:32:00,878
331,6,2014-08-21 12:49:16,12:52:00,-164
331,12,2014-08-21 12:53:50,13:02:00,-490
331,67,2014-08-21 12:54:58,12:43:00,718
331,67,2014-08-21 13:00:04,13:13:00,-776
331,1,2014-08-21 13:01:49,12:50:00,709
331,6,2014-08-21 13:07:09,13:22:00,-891
331,12,2014-08-21 13:13:01,13:02:00,661
331,1,2014-08-21 13:16:42,13:20:00,-198
331,6,2014-08-21 13:19:54,13:22:00,-126
331,67,2014-08-21 13:21:53,13:13:00,533
331,12,2014-08-21 13:25:30,13:32:00,-390
331,1,2014-08-21 13:27:50,13:20:00,470
331,6,2014-08-21 13:32:37,13:22:00,637
331,67,2014-08-21 13:34:40,13:43:00,-500
331,12,2014-08-21 13:38:20,13:32:00,380
331,1,2014-08-21 13:41:37,13:50:00,-503
331,6,2014-08-21 13:46:43,13:52:00,-317
331,67,2014-08-21 13:48:48,13:43:00,348
331,12,2014-08-21 13:52:33,14:02:00,-567
331,1,2014-08-21 13:57:22,13:50:00,442
331,67,2014-08-21 13:59:47,14:09:00,-553
331,6,2014-08-21 14:01:02,13:52:00,542
331,12,2014-08-21 14:05:56,14:02:00,236
331,1,2014-08-21 14:08:26,14:16:00,-454
331,6,2014-08-21 14:12:22,14:27:00,-878
331,67,2014-08-21 14:12:42,14:18:00,-318
331,12,2014-08-21 14:17:32,14:28:00,-628
331,1,2014-08-21 14:20:06,14:25:00,-294
331,6,2014-08-21 14:23:44,14:27:00,-196
331,67,2014-08-21 14:26:48,14:18:00,528
331,12,2014-08-21 14:28:25,14:37:00,-515
331,1,2014-08-21 14:36:20,14:25:00,680
331,67,2014-08-21 14:37:35,14:48:00,-625
331,6,2014-08-21 14:40:32,14:27:00,812
331,12,2014-08-21 14:45:40,14:37:00,520
331,1,2014-08-21 14:47:52,14:55:00,-428
331,6,2014-08-21 14:52:04,14:57:00,-296
331,67,2014-08-21 14:54:52,14:48:00,412
331,12,2014-08-21 14:58:04,15:07:00,-536
331,1,2014-08-21 15:01:20,14:55:00,380
331,6,2014-08-21 15:06:10,14:57:00,550
331,67,2014-08-21 15:09:28,15:18:00,-512
331,12,2014-08-21 15:11:18,15:07:00,258
331,1,2014-08-21 15:16:10,15:25:00,-530
331,67,2014-08-21 15:20:06,15:18:00,126
331,6,2014-08-21 15:20:14,15:27:00,-406
331,12,2014-08-21 15:24:56,15:37:00,-724
331,1,2014-08-21 15:25:09,15:25:00,9
331,6,2014-08-21 15:28:49,15:27:00,109
331,67,2014-08-21 15:33:12,15:48:00,-888
331,12,2014-08-21 15:34:07,15:37:00,-173
331,1,2014-08-21 15:41:28,15:55:00,-812
331,67,2014-08-21 15:42:17,15:48:00,-343
331,6,2014-08-21 15:44:54,15:57:00,-726
331,12,2014-08-21 15:50:32,15:37:00,812
331,1,2014-08-21 15:56:20,15:55:00,80
331,67,2014-08-21 15:59:52,15:48:00,712
331,6,2014-08-21 16:00:34,15:57:00,214
331,12,2014-08-21 16:05:32,16:07:00,-88
331,1,2014-08-21 16:05:57,15:55:00,657
331,6,2014-08-21 16:11:42,15:57:00,882
331,67,2014-08-21 16:14:20,16:23:00,-520
331,12,2014-08-21 16:15:51,16:07:00,531
331,1,2014-08-21 16:18:20,16:30:00,-700
331,67,2014-08-21 16:24:13,16:23:00,73
331,6,2014-08-21 16:24:18,16:32:00,-462
331,12,2014-08-21 16:28:54,16:42:00,-786
331,1,2014-08-21 16:37:12,16:30:00,432
331,67,2014-08-21 16:38:58,16:53:00,-842
331,6,2014-08-21 16:41:46,16:32:00,586
331,12,2014-08-21 16:47:18,16:42:00,318
331,67,2014-08-21 16:55:18,16:53:00,138
331,1,2014-08-21 16:55:52,17:00:00,-248
331,6,2014-08-21 17:02:18,17:02:00,18
331,12,2014-08-21 17:07:40,17:12:00,-260
331,1,2014-08-21 17:12:14,17:00:00,734
331,67,2014-08-21 17:15:58,17:23:00,-422
331,6,2014-08-21 17:20:02,17:32:00,-718
331,12,2014-08-21 17:25:04,17:12:00,784
331,1,2014-08-21 17:32:02,17:30:00,122
331,67,2014-08-21 17:33:40,17:23:00,640
331,6,2014-08-21 17:35:40,17:32:00,220
331,12,2014-08-21 17:40:08,17:42:00,-112
331,1,2014-08-21 17:47:24,18:00:00,-756
331,67,2014-08-21 17:47:50,17:53:00,-310
331,6,2014-08-21 17:51:24,18:02:00,-636
331,12,2014-08-21 17:56:12,17:42:00,852
331,67,2014-08-21 18:04:44,17:53:00,704
331,1,2014-08-21 18:05:54,18:00:00,354
331,6,2014-08-21 18:10:28,18:02:00,508
331,12,2014-08-21 18:14:48,18:12:00,168
331,67,2014-08-21 18:22:36,18:28:00,-324
331,1,2014-08-21 18:41:10,18:35:00,370
331,6,2014-08-21 18:46:52,18:37:00,592
331,12,2014-08-21 18:53:20,18:47:00,380
331,67,2014-08-21 19:01:44,18:58:00,224
331,1,2014-08-21 19:16:14,19:05:00,674
331,6,2014-08-21 19:20:14,19:07:00,794
331,12,2014-08-21 19:26:12,19:17:00,552
331,67,2014-08-21 19:34:32,19:28:00,392
331,1,2014-08-21 19:51:32,20:05:00,-808
331,6,2014-08-21 19:55:18,20:07:00,-702
331,12,2014-08-21 19:59:46,19:47:00,766
331,67,2014-08-21 20:06:48,19:58:00,528
331,1,2014-08-21 20:25:36,20:40:00,-864
331,6,2014-08-21 20:28:56,20:42:00,-784
331,12,2014-08-21 20:33:24,20:29:00,264
331,67,2014-08-21 20:41:32,20:33:00,512
331,1,2014-08-21 20:59:42,21:10:00,-618
331,6,2014-08-21 21:02:58,21:12:00,-542
331,12,2014-08-21 21:07:10,21:22:00,-890
331,67,2014-08-21 21:14:12,21:03:00,672
331,1,2014-08-21 21:35:52,21:40:00,-248
331,6,2014-08-21 21:38:56,21:42:00,-184
331,12,2014-08-21 21:44:04,21:52:00,-476
331,67,2014-08-21 21:50:44,22:03:00,-736
331,67,2014-08-22 07:38:53,07:33:00,353
331,1,2014-08-22 07:45:49,07:40:00,349
331,6,2014-08-22 07:49:37,07:42:00,457
331,12,2014-08-22 07:54:43,07:52:00,163
331,67,2014-08-22 08:01:17,08:03:00,-103
331,1,2014-08-22 08:21:43,08:10:00,703
331,6,2014-08-22 08:25:05,08:12:00,785
331,12,2014-08-22 08:29:35,08:22:00,455
331,67,2014-08-22 08:35:55,08:33:00,175
331,1,2014-08-22 08:48:10,08:40:00,490
331,6,2014-08-22 08:53:26,08:42:00,686
331,1,2014-08-22 08:56:01,09:10:00,-839
331,6,2014-08-22 08:59:15,09:12:00,-765
331,12,2014-08-22 08:59:42,08:52:00,462
331,12,2014-08-22 09:03:39,08:52:00,699
331,67,2014-08-22 09:07:00,09:03:00,240
331,67,2014-08-22 09:09:15,09:03:00,375
331,1,2014-08-22 09:20:24,09:10:00,624
331,6,2014-08-22 09:24:36,09:12:00,756
331,1,2014-08-22 09:30:44,09:40:00,-556
331,12,2014-08-22 09:31:04,09:22:00,544
331,6,2014-08-22 09:34:26,09:42:00,-454
331,67,2014-08-22 09:38:38,09:33:00,338
331,12,2014-08-22 09:39:30,09:52:00,-750
331,67,2014-08-22 09:46:10,09:33:00,790
331,1,2014-08-22 09:55:36,09:57:00,-84
331,6,2014-08-22 10:00:00,09:59:00,60
331,12,2014-08-22 10:05:12,09:52:00,792
331,1,2014-08-22 10:10:46,10:15:00,-254
331,67,2014-08-22 10:12:44,10:08:00,284
331,6,2014-08-22 10:15:34,10:17:00,-86
331,12,2014-08-22 10:20:54,10:27:00,-366
331,1,2014-08-22 10:23:24,10:15:00,504
331,6,2014-08-22 10:26:52,10:17:00,592
331,67,2014-08-22 10:28:52,10:38:00,-548
331,12,2014-08-22 10:32:08,10:27:00,308
331,1,2014-08-22 10:36:26,10:45:00,-514
331,67,2014-08-22 10:38:50,10:38:00,50
331,6,2014-08-22 10:39:44,10:47:00,-436
331,12,2014-08-22 10:44:38,10:57:00,-742
331,1,2014-08-22 10:48:48,10:45:00,228
331,67,2014-08-22 10:51:18,10:38:00,798
331,6,2014-08-22 10:52:28,10:47:00,328
331,12,2014-08-22 10:57:50,10:57:00,50
331,1,2014-08-22 11:00:38,11:15:00,-862
331,6,2014-08-22 11:04:30,11:17:00,-750
331,67,2014-08-22 11:05:12,11:08:00,-168
331,12,2014-08-22 11:08:08,10:57:00,668
331,1,2014-08-22 11:17:02,11:15:00,122
331,67,2014-08-22 11:18:16,11:08:00,616
331,6,2014-08-22 11:21:54,11:17:00,294
331,1,2014-08-22 11:27:41,11:15:00,761
331,12,2014-08-22 11:27:42,11:27:00,42
331,6,2014-08-22 11:33:03,11:47:00,-837
331,67,2014-08-22 11:36:05,11:38:00,-115
331,12,2014-08-22 11:39:49,11:27:00,769
331,1,2014-08-22 11:42:24,11:45:00,-156
331,67,2014-08-22 11:47:13,11:38:00,553
331,6,2014-08-22 11:47:20,11:47:00,20
331,12,2014-08-22 11:53:40,11:57:00,-200
331,1,2014-08-22 11:56:59,11:45:00,719
331,6,2014-08-22 12:01:37,11:47:00,877
331,67,2014-08-22 12:02:22,12:13:00,-638
331,12,2014-08-22 12:08:17,11:57:00,677
331,1,2014-08-22 12:08:29,12:20:00,-691
331,6,2014-08-22 12:12:37,12:22:00,-563
331,67,2014-08-22 12:16:49,12:13:00,229
331,12,2014-08-22 12:18:57,12:32:00,-783
331,1,2014-08-22 12:22:00,12:20:00,120
331,6,2014-08-22 12:27:00,12:22:00,300
331,67,2014-08-22 12:27:45,12:13:00,885
331,12,2014-08-22 12:32:34,12:32:00,34
331,1,2014-08-22 12:37:15,12:50:00,-765
331,6,2014-08-22 12:41:04,12:52:00,-656
331,67,2014-08-22 12:41:54,12:43:00,-66
331,1,2014-08-22 12:47:05,12:50:00,-175
331,12,2014-08-22 12:47:19,13:02:00,-881
331,6,2014-08-22 12:50:47,12:52:00,-73
331,12,2014-08-22 12:57:29,13:02:00,-271
331,67,2014-08-22 12:57:57,12:43:00,897
331,1,2014-08-22 13:02:12,12:50:00,732
331,67,2014-08-22 13:08:25,13:13:00,-275
331,6,2014-08-22 13:09:58,13:22:00,-722
331,12,2014-08-22 13:16:22,13:02:00,862
331,1,2014-08-22 13:17:41,13:20:00,-139
331,6,2014-08-22 13:26:57,13:22:00,297
331,67,2014-08-22 13:27:20,13:13:00,860
331,1,2014-08-22 13:29:43,13:20:00,583
331,12,2014-08-22 13:32:07,13:32:00,7
331,6,2014-08-22 13:38:09,13:52:00,-831
331,1,2014-08-22 13:41:22,13:50:00,-518
331,67,2014-08-22 13:41:23,13:43:00,-97
331,12,2014-08-22 13:46:03,13:32:00,843
331,6,2014-08-22 13:48:22,13:52:00,-218
331,12,2014-08-22 13:54:18,14:02:00,-462
331,1,2014-08-22 13:56:31,13:50:00,391
331,67,2014-08-22 13:57:21,13:43:00,861
331,6,2014-08-22 14:00:47,13:52:00,527
331,67,2014-08-22 14:03:40,14:18:00,-860
331,12,2014-08-22 14:07:11,14:02:00,311
331,1,2014-08-22 14:07:21,14:16:00,-519
331,6,2014-08-22 14:13:39,14:27:00,-801
331,67,2014-08-22 14:17:17,14:18:00,-43
331,12,2014-08-22 14:19:29,14:28:00,-511
331,1,2014-08-22 14:22:12,14:25:00,-168
331,67,2014-08-22 14:27:55,14:18:00,595
331,6,2014-08-22 14:27:58,14:27:00,58
331,12,2014-08-22 14:33:22,14:37:00,-218
331,1,2014-08-22 14:37:57,14:25:00,777
331,6,2014-08-22 14:41:57,14:27:00,897
331,67,2014-08-22 14:45:38,14:48:00,-142
331,12,2014-08-22 14:47:31,14:37:00,631
331,1,2014-08-22 14:48:15,14:55:00,-405
331,6,2014-08-22 14:53:27,14:57:00,-213
331,67,2014-08-22 14:59:01,14:48:00,661
331,12,2014-08-22 15:00:15,15:07:00,-405
331,1,2014-08-22 15:00:54,14:55:00,354
331,6,2014-08-22 15:06:10,14:57:00,550
331,12,2014-08-22 15:11:40,15:07:00,280
331,67,2014-08-22 15:12:04,15:18:00,-356
331,1,2014-08-22 15:17:49,15:25:00,-431
331,67,2014-08-22 15:21:50,15:18:00,230
331,6,2014-08-22 15:21:51,15:27:00,-309
331,12,2014-08-22 15:27:29,15:37:00,-571
331,1,2014-08-22 15:27:43,15:25:00,163
331,6,2014-08-22 15:31:51,15:27:00,291
331,12,2014-08-22 15:37:15,15:37:00,15
331,67,2014-08-22 15:38:31,15:48:00,-569
331,1,2014-08-22 15:43:56,15:55:00,-664
331,67,2014-08-22 15:47:35,15:48:00,-25
331,6,2014-08-22 15:51:08,15:57:00,-352
331,1,2014-08-22 15:57:51,15:55:00,171
331,12,2014-08-22 15:59:14,16:07:00,-466
331,6,2014-08-22 16:02:25,15:57:00,325
331,12,2014-08-22 16:08:47,16:07:00,107
331,1,2014-08-22 16:10:03,16:18:00,-477
331,67,2014-08-22 16:11:38,16:23:00,-682
331,6,2014-08-22 16:14:47,16:20:00,-313
331,1,2014-08-22 16:19:34,16:30:00,-626
331,67,2014-08-22 16:19:57,16:23:00,-183
331,12,2014-08-22 16:21:06,16:07:00,846
331,6,2014-08-22 16:22:44,16:32:00,-556
331,12,2014-08-22 16:27:50,16:42:00,-850
331,67,2014-08-22 16:30:11,16:23:00,431
331,67,2014-08-22 16:34:58,16:23:00,718
331,1,2014-08-22 16:36:01,16:30:00,361
331,6,2014-08-22 16:40:19,16:32:00,499
331,12,2014-08-22 16:48:00,16:42:00,360
331,1,2014-08-22 16:55:38,17:00:00,-262
331,67,2014-08-22 16:57:53,16:53:00,293
331,6,2014-08-22 16:59:16,17:02:00,-164
331,12,2014-08-22 17:06:06,17:12:00,-354
331,1,2014-08-22 17:11:39,17:00:00,699
331,67,2014-08-22 17:13:50,17:23:00,-550
331,6,2014-08-22 17:15:17,17:02:00,797
331,12,2014-08-22 17:20:49,17:12:00,529
331,67,2014-08-22 17:28:47,17:23:00,347
331,1,2014-08-22 17:32:26,17:30:00,146
331,6,2014-08-22 17:37:08,17:32:00,308
331,12,2014-08-22 17:41:12,17:42:00,-48
331,67,2014-08-22 17:54:42,17:53:00,102
331,1,2014-08-22 17:54:57,18:00:00,-303
331,6,2014-08-22 18:01:04,18:02:00,-56
331,12,2014-08-22 18:06:01,18:12:00,-359
331,1,2014-08-22 18:09:37,18:00:00,577
331,67,2014-08-22 18:15:29,18:28:00,-751
331,6,2014-08-22 18:16:44,18:02:00,884
331,12,2014-08-22 18:21:59,18:12:00,599
331,67,2014-08-22 18:29:37,18:28:00,97
331,1,2014-08-22 18:42:45,18:35:00,465
331,6,2014-08-22 18:49:59,18:37:00,779
331,12,2014-08-22 18:56:17,18:47:00,557
331,67,2014-08-22 19:07:01,18:58:00,541
331,1,2014-08-22 19:17:55,19:05:00,775
331,6,2014-08-22 19:24:06,19:37:00,-774
331,12,2014-08-22 19:31:35,19:17:00,875
331,67,2014-08-22 19:41:41,19:28:00,821
331,1,2014-08-22 19:52:29,20:05:00,-751
331,6,2014-08-22 19:56:31,20:07:00,-629
331,12,2014-08-22 20:04:19,20:17:00,-761
331,67,2014-08-22 20:14:37,20:10:00,277
331,1,2014-08-22 20:26:39,20:40:00,-801
331,6,2014-08-22 20:30:13,20:42:00,-707
331,12,2014-08-22 20:36:15,20:29:00,435
331,67,2014-08-22 20:45:37,20:33:00,757
331,1,2014-08-22 21:02:21,21:10:00,-459
331,6,2014-08-22 21:06:29,21:12:00,-331
331,12,2014-08-22 21:15:15,21:22:00,-405
331,67,2014-08-22 21:24:41,21:33:00,-499
331,1,2014-08-22 21:35:57,21:40:00,-243
331,6,2014-08-22 21:40:27,21:42:00,-93
331,12,2014-08-22 21:47:11,21:52:00,-289
331,67,2014-08-22 21:55:19,22:03:00,-461
331,1,2014-08-22 22:06:31,22:10:00,-209
331,6,2014-08-22 22:10:11,22:12:00,-109
331,1,2014-08-25 07:30:21,07:40:00,-579
331,6,2014-08-25 07:34:01,07:42:00,-479
331,1,2014-08-25 07:37:53,07:40:00,-127
331,67,2014-08-25 07:42:37,07:33:00,577
331,6,2014-08-25 07:42:55,07:42:00,55
331,1,2014-08-25 07:43:18,07:40:00,198
331,6,2014-08-25 07:48:14,07:42:00,374
331,67,2014-08-25 07:52:55,08:03:00,-605
331,1,2014-08-25 07:55:31,08:10:00,-869
331,67,2014-08-25 07:55:34,08:03:00,-446
331,6,2014-08-25 07:59:41,08:12:00,-739
331,1,2014-08-25 08:00:45,08:10:00,-555
331,6,2014-08-25 08:05:15,08:12:00,-405
331,67,2014-08-25 08:07:23,08:03:00,263
331,12,2014-08-25 08:10:23,08:22:00,-697
331,67,2014-08-25 08:16:05,08:03:00,785
331,1,2014-08-25 08:16:09,08:10:00,369
331,6,2014-08-25 08:20:53,08:12:00,533
331,12,2014-08-25 08:26:27,08:22:00,267
331,1,2014-08-25 08:30:37,08:40:00,-563
331,67,2014-08-25 08:34:43,08:33:00,103
331,6,2014-08-25 08:35:06,08:42:00,-414
331,12,2014-08-25 08:40:07,08:52:00,-713
331,67,2014-08-25 08:46:55,08:33:00,835
331,1,2014-08-25 08:47:39,08:40:00,459
331,1,2014-08-25 08:51:23,08:40:00,683
331,6,2014-08-25 08:56:31,08:42:00,871
331,6,2014-08-25 08:57:57,09:12:00,-843
331,1,2014-08-25 09:02:38,09:10:00,-442
331,12,2014-08-25 09:04:21,08:52:00,741
331,12,2014-08-25 09:06:19,08:52:00,859
331,6,2014-08-25 09:07:51,09:12:00,-249
331,67,2014-08-25 09:07:52,09:03:00,292
331,1,2014-08-25 09:12:09,09:10:00,129
331,12,2014-08-25 09:12:49,09:22:00,-551
331,67,2014-08-25 09:13:40,09:03:00,640
331,67,2014-08-25 09:13:43,09:03:00,643
331,6,2014-08-25 09:16:23,09:12:00,263
331,67,2014-08-25 09:20:11,09:33:00,-769
331,12,2014-08-25 09:21:59,09:22:00,-1
331,1,2014-08-25 09:22:32,09:10:00,752
331,1,2014-08-25 09:22:54,09:10:00,774
331,6,2014-08-25 09:26:11,09:12:00,851
331,6,2014-08-25 09:26:17,09:12:00,857
331,67,2014-08-25 09:30:35,09:33:00,-145
331,12,2014-08-25 09:31:05,09:22:00,545
331,12,2014-08-25 09:31:20,09:22:00,560
331,1,2014-08-25 09:33:49,09:40:00,-371
331,67,2014-08-25 09:38:27,09:33:00,327
331,67,2014-08-25 09:38:44,09:33:00,344
331,6,2014-08-25 09:39:01,09:42:00,-179
331,1,2014-08-25 09:42:19,09:40:00,139
331,12,2014-08-25 09:44:25,09:52:00,-455
331,6,2014-08-25 09:47:12,09:42:00,312
331,67,2014-08-25 09:51:43,09:50:00,103
331,12,2014-08-25 09:52:21,09:52:00,21
331,1,2014-08-25 09:54:31,09:40:00,871
331,67,2014-08-25 10:00:14,10:08:00,-466
331,6,2014-08-25 10:00:23,09:59:00,83
331,1,2014-08-25 10:01:05,10:15:00,-835
331,1,2014-08-25 10:04:37,10:15:00,-623
331,12,2014-08-25 10:07:49,10:09:00,-71
331,6,2014-08-25 10:08:33,10:17:00,-507
331,1,2014-08-25 10:10:34,10:15:00,-266
331,6,2014-08-25 10:11:37,10:17:00,-323
331,12,2014-08-25 10:13:51,10:27:00,-789
331,67,2014-08-25 10:15:37,10:08:00,457
331,6,2014-08-25 10:15:46,10:17:00,-74
331,12,2014-08-25 10:16:37,10:27:00,-623
331,1,2014-08-25 10:19:44,10:15:00,284
331,12,2014-08-25 10:20:40,10:27:00,-380
331,67,2014-08-25 10:22:55,10:08:00,895
331,6,2014-08-25 10:22:57,10:17:00,357
331,67,2014-08-25 10:24:15,10:38:00,-825
331,1,2014-08-25 10:26:29,10:15:00,689
331,67,2014-08-25 10:27:33,10:38:00,-627
331,12,2014-08-25 10:29:29,10:27:00,149
331,6,2014-08-25 10:29:48,10:17:00,768
331,12,2014-08-25 10:34:56,10:27:00,476
331,67,2014-08-25 10:37:25,10:38:00,-35
331,1,2014-08-25 10:38:02,10:45:00,-418
331,67,2014-08-25 10:41:57,10:38:00,237
331,6,2014-08-25 10:44:04,10:47:00,-176
331,1,2014-08-25 10:49:34,10:45:00,274
331,12,2014-08-25 10:52:00,10:57:00,-300
331,1,2014-08-25 10:54:54,10:45:00,594
331,6,2014-08-25 10:55:33,10:47:00,513
331,1,2014-08-25 10:59:31,10:45:00,871
331,6,2014-08-25 10:59:52,10:47:00,772
331,12,2014-08-25 11:03:17,10:57:00,377
331,67,2014-08-25 11:04:07,11:08:00,-233
331,6,2014-08-25 11:04:36,11:17:00,-744
331,1,2014-08-25 11:04:52,11:15:00,-608
331,12,2014-08-25 11:06:21,10:57:00,561
331,1,2014-08-25 11:07:34,11:15:00,-446
331,6,2014-08-25 11:10:57,11:17:00,-363
331,12,2014-08-25 11:12:08,11:27:00,-892
331,1,2014-08-25 11:13:03,11:15:00,-117
331,67,2014-08-25 11:15:17,11:08:00,437
331,6,2014-08-25 11:15:50,11:17:00,-70
331,12,2014-08-25 11:16:55,11:27:00,-605
331,67,2014-08-25 11:18:16,11:08:00,616
331,6,2014-08-25 11:19:09,11:17:00,129
331,67,2014-08-25 11:20:28,11:08:00,748
331,12,2014-08-25 11:21:18,11:27:00,-342
331,1,2014-08-25 11:21:53,11:15:00,413
331,12,2014-08-25 11:23:53,11:27:00,-187
331,6,2014-08-25 11:26:39,11:17:00,579
331,1,2014-08-25 11:27:26,11:15:00,746
331,67,2014-08-25 11:27:27,11:38:00,-633
331,67,2014-08-25 11:27:58,11:38:00,-602
331,67,2014-08-25 11:29:23,11:38:00,-517
331,12,2014-08-25 11:32:04,11:27:00,304
